0.020000,,,3.800000
0.060000,,,-1.344858
0.060000,,,-1.344858
0.080000,,,1.112113
0.120000,,,0.054097
0.120000,,,0.043350
0.140000,,,-0.502558
0.160000,,,-0.784307
0.200000,,,0.824156
0.200000,,,1.456997
0.220000,,,1.399897
0.240000,,,1.434311
0.260000,,,1.293256
0.280000,,,2.272995
0.300000,,,2.303919
0.320000,,,-0.010430
0.360000,,,1.075334
0.360000,,,2.007926
0.440000,,,0.747483
0.440000,,,-0.186431
0.440000,,,0.136124
0.440000,,,0.362635
0.460000,,,-0.135567
0.480000,,,-0.123938
0.500000,,,0.809915
0.520000,,,2.236499
0.540000,,,1.076110
0.560000,,,-0.636721
0.580000,,,-1.247251
0.600000,,,-0.749734
0.620000,,,0.449263
0.640000,,,-1.617762
0.660000,,,-3.872356
0.680000,,,-0.800133
0.700000,,,0.568739
0.720000,,,-1.705182
0.740000,,,-0.749235
0.760000,,,0.692189
0.780000,,,-0.308268
0.800000,,,-0.750199
0.820000,,,-0.654069
0.840000,,,-0.553673
0.860000,,,-1.169681
0.880000,,,-2.340999
0.900000,,,-1.943754
0.920000,,,-1.092625
0.940000,,,-0.114134
0.960000,,,0.391297
0.980000,,,-1.494415
1.000000,,,-0.407168
1.020000,,,3.495683
1.040000,,,1.639317
1.060000,,,-1.589643
1.080000,,,0.074851
1.100000,,,1.304038
1.120000,,,0.367149
1.140000,,,-0.559735
1.160000,,,-0.879601
1.180000,,,0.304026
1.200000,,,1.289392
1.220000,,,1.455765
1.240000,,,1.527425
1.260000,,,1.237388
1.280000,,,2.272995
1.300000,,,2.303919
1.320000,,,-0.010430
1.340000,,,0.944070
1.360000,,,1.969817
1.380000,,,-1.385384
1.400000,,,-1.664589
1.420000,,,1.340852
1.440000,,,1.160548
1.460000,,,-0.324190
1.520000,,,1.580576
1.520000,,,2.639303
1.520000,,,2.371193
1.540000,,,0.645423
1.560000,,,-0.625821
1.600000,,,-0.977045
1.600000,,,-0.702989
1.620000,,,0.433681
1.640000,,,-1.643732
1.660000,,,-3.856774
1.680000,,,-0.800133
1.700000,,,0.568739
1.720000,,,-1.705182
1.740000,,,-0.749235
1.760000,,,0.692189
1.820000,,,-0.173082
1.820000,,,-1.023408
1.820000,,,-0.757865
1.840000,,,-0.545240
1.860000,,,-1.106202
1.880000,,,-2.371236
1.900000,,,-1.943754
1.920000,,,-1.092625
1.980000,,,-1.531177
1.980000,,,-1.984706
1.980000,,,-1.927651
2.000000,,,0.011510
2.020000,,,3.675422
2.040000,,,1.449194
2.060000,,,-1.589643
2.080000,,,0.074851
2.100000,,,1.304038
2.120000,,,0.367149
2.260000,,,0.719600
2.280000,,,2.478221
2.280000,,,2.776689
2.280000,,,2.448282
2.280000,,,2.359532
2.280000,,,2.470483
2.280000,,,2.470483
2.280000,,,2.470483
2.300000,,,2.181673
2.320000,,,-0.125019
2.340000,,,1.055021
2.360000,,,1.969817
2.380000,,,-1.385384
2.400000,,,-1.664589
2.420000,,,1.340852
2.500000,,,1.779943
2.500000,,,0.837325
2.500000,,,0.677282
2.500000,,,0.988450
2.520000,,,2.054405
2.540000,,,1.031615
2.580000,,,-0.881404
2.580000,,,-1.342587
2.600000,,,-0.717955
2.620000,,,0.502228
2.640000,,,-1.649541
2.660000,,,-3.872356
2.680000,,,-0.800133
2.700000,,,0.568739
2.720000,,,-1.705182
2.740000,,,-0.749235
2.760000,,,0.692189
2.780000,,,-0.308268
2.800000,,,-0.750199
2.820000,,,-0.654069
2.840000,,,-0.553673
2.860000,,,-1.169681
2.880000,,,-2.340999
2.900000,,,-1.943754
2.920000,,,-1.092625
2.940000,,,-0.114134
2.960000,,,0.391297
2.980000,,,-1.494415
3.000000,,,-0.407168
3.020000,,,3.495683
3.040000,,,1.639317
3.060000,,,-1.589643
3.080000,,,0.074851
3.100000,,,1.304038
3.120000,,,0.367149
3.140000,,,-0.559735
3.160000,,,-0.879601
3.180000,,,0.304026
3.200000,,,1.289392
3.220000,,,1.455765
3.240000,,,1.527425
3.260000,,,1.237388
3.280000,,,2.272995
3.300000,,,2.303919
3.320000,,,-0.010430
3.340000,,,0.944070
3.360000,,,1.969817
3.380000,,,-1.385384
3.400000,,,-1.664589
3.420000,,,1.340852
3.440000,,,1.160548
3.460000,,,-0.324190
3.520000,,,1.580576
3.520000,,,2.639303
3.540000,,,1.020815
3.540000,,,0.253378
3.560000,,,-0.495139
3.580000,,,-0.920252
3.600000,,,-0.880416
3.620000,,,0.449263
3.640000,,,-1.617762
3.660000,,,-3.872356
3.680000,,,-0.800133
3.700000,,,0.568739
3.760000,,,0.723267
3.760000,,,0.216727
3.760000,,,0.532931
3.780000,,,-0.725204
3.800000,,,-0.557273
3.820000,,,-0.628818
3.840000,,,-0.553673
3.880000,,,-2.295876
3.880000,,,-2.667959
3.900000,,,-1.834767
3.920000,,,-0.910981
3.940000,,,-0.223121
3.960000,,,0.391297
3.980000,,,-1.494415
4.000000,,,-0.407168
4.020000,,,3.495683
4.040000,,,1.639317
4.060000,,,-1.589643
4.080000,,,0.074851
4.100000,,,1.304038
4.120000,,,0.367149
4.140000,,,-0.559735
